ulasan,label
"Aplikasi snapchat ini bagus bangett makanya aku kasih bintang 5,efek2nya bagus²dan buat yang nggak bisa download fotonya tanda buat ngunduh foto itu ditekan lama trs ada 2 pilihan kalian pilih aja yang paling bawah. Makasih;)",5
"kepada pihak snapchat, mohon betulkan aplikasi ini. karena setiap saya ingin mengambil foto dengan menggunakan stiker yang ada, pasti selalu nge-lag dalam jangka waktu yang lama. kemudian muncul tulisan ""snapchat telah berhenti"" saya juga sudah mencoba cara2 yang ada di youtube, tapi tetap saja tidak bisa. Mohon kerjasamanya",1
"tolong perbaiki fitur anda tiap kali saya membuka galeri, video dan photo tidak boleh dibuka.. setelah itu keluar sendiri, padahal jaringan ok, dan saya tidak ada mengeluarkan app nya ehh malah keluar sendiri, sorry saya bagi bintang 1",1
"Maaf bintang nya aku kurangi , karena benar benar kecewa sama aplikasi ini.. awalnya aplikasi nya minta log in lagi , pas aku udh selesai log in ... Ehhhh pas kubuka foto sama video yang aku simpan kehapus.. dan yang tinggal tinggal foto lama.. malah gak ada salinan nya lagi... Benar benar kecewa",3
"Assalamu'alaikum wr wb.🙏 Aplikasi ini sangat bagus, tpi knpa klo stiap saya sudah menghapus ny dan setelah itu saya men download ny lagi harus memberikan ulasan ke aplikasi ini, tolong di perbaiki ya🙏, soalnya saya sangat suka dngn aplikasi ini☺, tolong ya di perbaiki yaa🙏🙏, Assalamualaikum wr wb. ☺",4
"Snapchat kok gk bisa ngrekam sih waktu mau coba efek"" nya malah gk gerak sinyal full 4G dasar aplikasi gk guna maunya nge rekam malah macet gk gerak lagi gambarnya 😠😠😠",1
"Saya sudah sempet donlowd aplikasi ini teru saya pake,waktu saya pake,efek nya cuman dikit terus di saat saya mau pake lagi pas kedua kalinya tiba tiba aplikasi nya tehenti.waktu saya lihat di play store juga,aplikasi ini blm di donlowd. Aneh kan? Makanya saya kasih bintang satu karna saya gak suka sama aplikasi ini😧",1
"Tolong perbaikan nya dong, masak mau liat foto aja tbtb keluar sendiri dari aplikasi, padahal sudah bagus, tolong secepatnya diperbaiki, ini udah yg kedua kalinya aku download, kirai sudah bagus eehh rupanya masih sama aja suka keluar sendiri.",1
"Saya ke cewa sekali y sdh donlod apk ini pertama nya saya donlod lalu saya hapus gara gara memo ny penuh lalu memo saya gak penuh lg jadi saya donlod lagi apk ini... Giliran saya donlod sdh nyampe 100% kok malah ngulang lagi sudah lah paket saya tinggal 1gb jadi 912mb sudah lah ngambil paket banyak, jadi nya gak bisa di donlod.. Kata orng apk ini no 1. Tpi ak nyata nya malah buang buang kuota saya akan bilang ke teman saya klo apk ini sangat buruk.. 😡😬.",1
"snapchat adalah aplikasi selfi yang bagus banget,aku udah pake snapchat dari dulu banget,tapi sayangnya ke hapus,jadi sekarang aku instal lagi sampe penuh galeri di hp ku sama foto-foto aku yang selfi pake napchat,pokonya bagus deh buat yang belum coba ayo buruan coba,aplikasi nya bagus deh mantul,tapi download nya aja yang lama banget,semoga bisa dipercepat,terimakasih😊",5
"Assalamualaikum,filter dalam snap chat emang bagus,tpi msalahnya snap chat itu bisa di unduh cuma pas mau di pasang ada tulisannya ""Coba Lagi"" pdhal memori dan ram aku masih banyak,knpa yah?tolong dong benerin🙏",1
"Hy, kenalkan nma sy dhiya, sya suka banget sma aplikasi ini, krna saya dapat berfoto lebih cantik dan efek efeknya sangat bagus. . Jdi kalain yg belum mengintal aplikasi ini.. Segera instal yahh, aplikasi ini sangat bagus loo",5
"Maaf disini aku kasih bintang 4, karna saya melihat teman saya dwonload snapchat ini gampang..sedangkan saya harus daftar di facebock dll..jadi mohon kedepannya untuk diperbaharui..dan untuk kamera+stikernya itu bagus semua..tapi kalau bisa agak kreatif dikit..soalnya ini stikernya sama kyk di instagram..gitu..ok makasih",4
Aplikasi in sangat bgus tpi kalau mau tambah bgus si tambahin boomerang karna tu efeknya bgus bgus semua dan kasi juga efek instagram ke snapcat karna instagram aku tu tdk boleh muncul efeknya jdi efek instagram tuh di kasi aja sedikit efeknya ke snapchat gitu supaya tambah bgus maaf menyinggung.🙏 semoga dikasi efeknya dan boomerangnya,5
"Aku lihat ada ulassn yg bilang ""musiknya klo bisa gk ush di kasih watermark"" bisa aja kok klian kecilin dan sembunyiin☺️, jdi so ini apk udh bgus bgt filternya bnyak jg yg aesthetic ✨",5
Assallamuallaikum wr wb.... Saya kasih bintang lima karena apk ini bagus banget...😍dan banyak efek yang keren keren juga...😁bisa tambahin teman juga... terus kita bisa main sambil chat an... Uhh... pokonya uwwu banget...💓,5
"Kenapa setiap aku download gk bisa ke instal.. padahlan download udah selesai tp aplikasi tetep gak ada, padahal aku udah coba berulang kali tetep ajah gak ada , sampai aku coba aplikasi lainnya aku hapus tetep gak bisa",1
"Aplikasi nya jelek banget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!tapi boong hayuk...cepetan instal , nanti biar bisa foto sama keluarga tetangga kerabat dan teman , buruan instal apk ini supaya klian dapat kenangan gituh , 1,2,3 buruan yuk klian instal apk ini , sekian terima kasih , dan untuk snapchat nya semoga lancar , dan tidak ada komentar² yg jahat lagi ya , mudahan apk nya sangat bermanfaat bagi semua orang ya , terima kasih assalamualaikum lancar terus yaaaa.....!!!😇😇🤗🤗😜😜👍👍💝💝❤💖",5
"Knpa setiap aku download malah ngulang lg yh ??, padahal aku suka banget sma apk ini, filter ny bagus"" tapi knpa ga bisa di download ?? Kesel deh !! Mohon di perbarui Lg yh soal ny aku pengen download ga bisa !!, Aku kasih bintang 1 dulu yh, kalau udh di perbarui nanti aku kasih bintang 5 :)",1
"Bagus sih filternya, jadi shining shimmering glowing. Tapi fotonya nggak ada di galeri atau album pas udah di-save. Fotonya ngilang gitu aja kayak doi :)",4
"Assalamualaikum,, halo , Aku suka sekali dg app ini karna memang aplikasinya bagus, tapi memang dulu aku pernah g bisa masuk sekarang udah bisa masuk kalo temen² g bisa masuk caranya klik daftar dan sebutin nama depan dan nama belakang email kamu terus utk tanggal lahir nya tinggal asal²an aja nanti buat lanjutannya kalian cari tau aja sendiri 😛😛,ok Sekian dr saya wassalamu'alaikum warahmatullahi wa barokaatuh🙏🙏🙏..",5
"Aku kasih bintang 2 karena pada saat aku download aplk ini tu lma bget smpe berhari² dan saat aku lupa DATA nya aku matiin tu download annya tu berkurang, misalnya dari 63 tiba² jadi 49, pdhl jaringan 4G dan kuota aku masih bnyk, klo ada kesalahan tlong di perbaiki, Tq",2
"awal awal aplikasi ini memang sangat sangat bagus, namun mengapa kini tidak dapat dibuka? sya ingin uninstall namun banyak foto kenangan didalamnya,,tolong diperbaiki, nanti sya ksi bintang 5. trimksh",1
Aplikasinya bagus cuma pas sehari saya donglod efek nya masih ada.ehh tau taunya besoknya semua efek udah ga ada.aku coba instal ulang masih tetep gak mau.mohon diperbaiki,3
Saya senang bisa memakai aplikasi ini... Filternya banyak lucu dan tidak membosankan. Tapi kadang juga ada filternya yang kadang ilang sendiri... Gak tau deh knapa kali bisa ilang kyk gitu... Ya gak papa lah👌👍,5
"Apk ini bagus banget buat kalian yang gak punya instagram kalian bisa Donwload Apķ ini FilterNya bagus"" banget aku kasih bintang 4 karna kurang bumerang aja nanti kalau udah ada bumerangNya baru aku sempurnain ya tpi Apk ini bagus banget buat kalian yg belum Don buruan Don ya soalnya bagus",4
"Bagus aplikasi nya,tapi pas kemarin aku kehapus aplikasi Snapchat,pas mau di download lagi kok gak bisa kak, Soalnya bagus banget aplikasi nya.tolong di perbaiki lagi kak, soalnya aku butuh banget aplikasi nya.terimakasih kak,semoga di perbaiki lagi aplikasi nya.",4
"Dari dulu aku pake snapchat tapi bagus"" aja gampang kok masuk nya pake acount gogle juga bisa.apa lagi ini kalo kalian lagi pake paketan/ wifi kalian kaya buka stiker"" nya dulu seumpama besok nya kalian kalian ga ada wifi / paketan ini itu bisa jadi off line enak kan😘.suka banget sama apk ini.makasih ya yg buat apk ini aku suka banget tingkatin lagi ya fitur"" yg lainnya.😍👍",5
"Filter nya udah bagus sihh.. tapi tolong dong,. Tambahin filter yang lebih bagus atau tambahin filter yang mirip kayak filter instagram,.. yahh itu aja sih pendapat dari saya,.. semoga aplikasi ini kedepan nya lebih bagus lagi🤗🙏🏻",5
kak ini di xiaomi note 6 pro kenapa hasilnya beda ya. kyak lebih lebar gt. pdahal wkt pengambilan gambar / video bagus. tp pas hasilnya kok jd beda. pdahal sy pake vivo bagus dan sesuai apa yg di foto/ video.,3
Sayaa sangat suka apk ini karna filternya bagus². Dulu kan aku udah punya apk ini tapi dihapus sama adik aku jadi aku download lagi tapi ga pernah bisa mesti ada tulisan telah dibatasi. Aku gatau apa yg dibatasi pdhl memory ku masih banyak jadi ini knpa yh??,4
"Snapchat ini sangat membantu saya dalam. Berfoto walaupun kamera saya tidak begitu bagus tapi Snapchat ini sangat bagus dn filter dan stikernya cukup bagus sekali, berkat aplikasi ini sya semakin suka berfoto, sekian terimakasih.",5
"baru download kemaren, skrg udh eror aja. tiap buka aplikasi cuma layar putih doang, semacam loading tp lama dan gaada perubahan apapun cuma layar putih aja. padahal sinyal ada",2
"udah login berapa kali gabisa masuk ke akun lama. daftar ke akun baru juga tetep ada bacaan ""aduh sepertinya kamu tidak bisa login sekarang. cobalagi nanti"" ini knp sih tolong diperbaiki. saya mau pakai snapchat lgi. dulu prnh pasang terus dicopot. skrng diinstallagi malah gabisa buat akun.",1
"Filter gak bisa di pake, dan gak muncul saat ingin coba fiter yang sudah ada di snapcatnya , ini kenapa yah, tolong dong diperbaiki... Masa iya sama sekali gak bisa dipake filternya",2
Aplikasi ini sangat menjijik kan susah banget makeknya saya itu benci banget dan jijik sekali dengan aplikasi ini buat teman-teman lainnya jangan mau ketipu sama gambarnya karna bagus tapi hasilnya jelek banget idih ampun deh nyesal banget gua dowlod aplikasi ini padahal paket gua banyak banget di ambill bh,1
"Ini snapchat kenapa yaa? Kok aku save video cm 15mnt aku mau upload ke insta story gk bisa gara"" durasi jadinya sampai 25 menit? makin ga bisa dipakai lagi selain buat foto. Please fix it!!!!!🙏🏻",2
"Bagus bgt....aku suka bgt sama apk ini , ya walaupun pas masuk nya agak aneh masa masuk ke e-mail temen aku, tapi gpp sekarang udh bisa dan pas aku coba apk nya bagus banget. Gokil ;-). Pokoknya bgs bgt yg gk download nyesel deh.",5
Kenapa susah masuknya padahal sudah benar kata sandinya tapi tetap dibilang ada kesalahan. Dan pas saya buat akun lagi terus dibagian pembuatan kata sandi Sama hasilnya dibilang ada kesalahan. Tolong perbaiki ya Krna saya tidak bisa memakai aplikasi ini jika begini terus,1
"Ini apk nya bgs tpi,banyak yg blg foto'nya tdk bsa di simpan itu anda yg tdk tau cra ngesave nya ini aku ksh tau cra nya.. Pertama'kalian sv dlu pto nya trs kalian kembali ke awal yg tdk ad efek di sebelah kiri ad ganbar foto di situ kalian pencet dan kalian bsa liat foto' yg kalian sv lalu kalian pencet foto yg mau di sv pencet titik tiga di atas sebelah kanan pencet unduh dh selsai.sekian terimakasih",5
"Foto dan Video yang simpan diaplikasi tidak bisa dibagikan/di unduh, udah 2 bulan terhitung sampai skrng, kenapa ya? versi aplikasi snapchat juga sudah terbaru",1
tolong yang buat aplikasi ini di perbaiki masa aku mainin ada baca daftar dan masuk setelah aku udah selesain semua malah gak bisa aku kesal banget yang mau download aplikasi ini pasti nyesel semua yang download aplikasi bodoh dan tai😠😠😠😠,5
"Bentr"" maaf y nee kan ada yg bilang ini game ada yg bilang apk cmn buat foto"" daong,, tapi..... ini tuh bkn game y! Ini aplikasi untuk berkomunikasi emng bnr ada mungkin sebagian orng gunain ini cmn buat foto"" tapi jadi krng lengkap trimaksi byee",4
"Kenapa aplikasi nya tidak bisa dipasang?padahal memori saya tidak penuh,dan saya juga udah menghapus data play store,tapi kenapa tetap tidak bisa dipasang.Udah 3 kali saya meng install tapi tetap tidak bisa,justru muncul tulisan 'aplikasi ini tidak bisa dipasang'.Tolong sarannya",1
"Aku liat punya temen temen aku sih klo poto pke ini bagus banget, aku suka banget. Nih ya bagi yang suka selfi harus banget download apk ini, aku suka banget efek efek dan filter filter nya.. Menurut aku sih apk ini the best banget, summmmpah ... Makasi buat snap chat",3
"Knp ya sy kok ngedownload apk ini sy pencet daftar dan saya bikin kata sandi nya kok mesti gagal selalu ga bisa dan ada tulisan nya gini""ups maaf kata sandi gagal silahkan coba lagi nanti""dan sy udaa buat berkali-kali tetep aja ga bisaa!! padhl kan sy mau buat kata sandinya tpi kok mesti ada tulisan nya gtuu memang sih, sy bolak balik hpus-download lgii karena memori hp sy penuh.. Tpi kali ini kok ga bisa ya kok beda sm yg dulu gtuu? Susah bener kenapa ya?Tlng dari pihak snapchat diperbaiki..",5
"Aplikasi,nya Bagus Banget aku suka banget Aplikasi ini Efek² bagus bagus aku suka banget sama aplikasi ini Kalian Harus Download aplikasi ini secepat-cepatnya karena kalau kalian gk Download kalian pasti nyesel banget lho karena Aplikasi,ny bagus banget dan di Aplikasi Snapchat bisa mengobrol dll. Udah sampai sini aja yh semoga kalian suka sama aplikasi ini Dadah😊🙃",5
"Aplikasinya bagus bgt..... tapi klo apk nya bagus tolong ya jangan komen seperti ini contoh: aplikasinya jelek banget!!!!!!!!!!!!!!!!!!!!!!!!! Tapi boong terus kalian kasih bintang 1 buat ngeprank itu jangan di lakuin ya, kasian yg buat apk ini coba klo kalian yg buat pasti sedih dapet bintang 1 terus klo misalnya bagus kalian komennya yg positif aja ya. Oh ya buat yg blm download buruan download ya. Segini dulu ya byee",5
Aplikasi nya bagus banget Apa lagi di tambah hp aku iphone jadi lebih bagus terus ini juga bisa foto walau pun kuota kita habis pokok nya bagus banget dan satu lagi itu klo ad masalah di aplikasi nya itu emang hp nya yg ngelek maaf ya bukan ngejek 😊,5
"Jujur y apk nya bagus bngt, cmn karna kamera dpn aku rusak jadinya jelek bngt poto ku, jadinya tuh kayak ada sinar putih² nya gitu deh. Jadi tlng agak diperbaiki ya...biar yg kamera dpn nya rusak kayak aku nggak jelek poto nya.",4
Kenapa pihak snapchat mengunci akun kita tanpa sebab sudah 3 kali akun saya terkunci... masuk akun baru juga gak bisa... mengunci akun tanpa sesab lol..... udah gk bisa daftar akun baru lagi... tolong diperbaiki.. padahal aplikasinya bagus.. tapi.. Memblokir dan mengunci akun tanpa sebab.. padahal udah banyak dapat teman disini.. lol..,1
"Maaf ya...ini kan udah di instal udah login juga ,tpi pas mau foto ada tulisan""Maaf mungkin telepon anda tidak memnuhi syarat ketentuan""itu gimana?jdi ywdah aku hapus apknya,saya tidak merasa dirugikan tetapi tolong di perbaiki lagi yahh..",3
"Aplikasi ini sangat baguss . Di aplikasi ini mempunyai banyak sekali filter . Saya sangat,menyukai aplikasi ini . Dengan aplikasi ini kita dapat berfoto . Dan aplikasi ini tidak memerlukan data kuota untuk mendapat kan filter .pokok nya kalian gk nyesel download aplikasi ini . Karna aplikasi ini sangat keren",5
Kalian yg download aplikasi ini dan sudah memakai filter... jika ingin menyimpan gambar ke galery... seharusnya dari awal jika ada pilihan untuk menyimpan ke rol kamera dan memory ada juga pilihan ke memory saja... seharusnya kalian memencet rol kamera... agar tersimpan di galery...,5
"Assalamualaikum nama saya nazla ini pake hp bapak saya,,sya sudah mencoba snapchat ini aplikasinya sangat bagus,,dan bisa buat chatingan dengan teman kita..saya kira ini bakalan kaya B612 eh ternyata ini lebih bagus dari B612 🥰,,pokoknya ini aplikasi bagus sekalii.. sampe saya gk berhenti buat selfii🥴,maju terus ya snapchat🖤🖤",5
"Aplikasinya keren banget kok, bagi kalian yang bilang aplikasinya jelek, ngga bisa dipake, dll. Itu salah, kalian aja yang ngga tau caranya. Aku juga dulu bingung, tapi lama2 bisa kok. Makasih ya udh buatin aplikasnya👋👍",5
"Apk ini bagus banget lo! Kalian harus coba ya gusy ini benar benar apk yg disukai teman teman saya lo makasih yg udah bikin apk sebagus ini! Tapi tolong di lebih banyakan lagi efek"" Yg di apk ini! TERIMA KASIH YA🙏💕",5
"Kenapa saya tidak dapat menginstal apk ini yah?setelah saya cek data saluler saya nyala dan masih ada juga penyimpanan saya itu sudah saya bersihkan namun tetap tidak bisa,mohon di perbaiki yah,terus terang saya kecewa karna saya mencoba untuk mengirim dari teman saya namun tetap tidak bisa!!",1
"Aplikasi ini bagus banget!!!!!! Nyesel kl ga di download😌, Pokok nya kalian harus download banget Bisa buat kita kl lagi gabut banget/lagi emosi/lagi ga ada kerjaan bisa main aplikasi ini selamanya😝😝 Ngapa liat ke bawah🤐!!!!!!!",5
Bagus banget apk nya ....dulu pernah liat apk ini terus dikira kan bukan aplikasi penting tapi pas liat temen temen pada pake apk ini terus ikutan juga ternyata baru tau klo apk ini untuk foto ...ok terimakasih wasallam mualaikum wr.wb,5
Aplikasinya bagus si. Filter2nya jg keren2 tp ada filter yang kalo di gunakan. Gak maksimal. Seperti filter cartooon 3d. Gerakannya lambat dan putus2. Itu aja trimakasih.,4
Susah amat sih daftar di Snapchat Trus saya gk bisa menggunakannya Tolong untuk yang membuat aplikasi ini di lebih mudahkan cara masuknya klo bisa langsung aja jangan pake daftar ² segala .saya udah dua kali donlawd tpi gk bisa juga . Maaf bila ada kata kata yang menyinggung,1
Knpa aku udah dwonload aku udah masuk ke akun udah terdaftar tapi pas di coba kena kameranya aku pencet efek nya malah keluar sendiri....trus aku copot apll ini trus aku coba satu kali lagi ngedwonload snapchat nanti aku coba lagi semtara aku kasi bintang 2 dulu klo bagus atau bisa aku tambahin,2
